timestamp,open,high,low,close,volume,best_bid,best_ask
2026-03-09T15:00:34+00:00,0.53,0.53,0.53,0.53,0.0,,
2026-03-09T16:00:23+00:00,0.53,0.53,0.53,0.53,0.0,,
2026-03-09T17:00:39+00:00,0.525,0.525,0.525,0.525,0.0,,
2026-03-09T18:00:36+00:00,0.525,0.525,0.525,0.525,0.0,,
2026-03-09T19:00:28+00:00,0.525,0.525,0.525,0.525,0.0,,
2026-03-09T20:00:28+00:00,0.525,0.525,0.525,0.525,0.0,,
2026-03-09T21:00:37+00:00,0.525,0.525,0.525,0.525,0.0,,
2026-03-09T22:00:27+00:00,0.525,0.525,0.525,0.525,0.0,,
2026-03-09T23:00:29+00:00,0.525,0.525,0.525,0.525,0.0,,
2026-03-10T00:00:42+00:00,0.525,0.525,0.525,0.525,0.0,,
2026-03-10T01:00:27+00:00,0.525,0.525,0.525,0.525,0.0,,
2026-03-10T02:00:28+00:00,0.525,0.525,0.525,0.525,0.0,,
2026-03-10T03:00:32+00:00,0.525,0.525,0.525,0.525,0.0,,
2026-03-10T04:00:32+00:00,0.525,0.525,0.525,0.525,0.0,,
2026-03-10T05:00:29+00:00,0.525,0.525,0.525,0.525,0.0,,
2026-03-10T06:00:35+00:00,0.525,0.525,0.525,0.525,0.0,,
2026-03-10T07:00:31+00:00,0.525,0.525,0.525,0.525,0.0,,
2026-03-10T08:00:28+00:00,0.525,0.525,0.525,0.525,0.0,,
2026-03-10T09:00:48+00:00,0.525,0.525,0.525,0.525,0.0,,
2026-03-10T10:00:44+00:00,0.525,0.525,0.525,0.525,0.0,,
2026-03-10T11:00:28+00:00,0.525,0.525,0.525,0.525,0.0,,
2026-03-10T12:00:46+00:00,0.525,0.525,0.525,0.525,0.0,,
2026-03-10T13:00:34+00:00,0.525,0.525,0.525,0.525,0.0,,
2026-03-10T14:00:33+00:00,0.525,0.525,0.525,0.525,0.0,,
2026-03-10T15:00:47+00:00,0.525,0.525,0.525,0.525,0.0,,
2026-03-10T16:00:37+00:00,0.525,0.525,0.525,0.525,0.0,,
2026-03-10T17:00:29+00:00,0.535,0.535,0.535,0.535,0.0,,
2026-03-10T18:00:43+00:00,0.535,0.535,0.535,0.535,0.0,,
2026-03-10T19:00:32+00:00,0.535,0.535,0.535,0.535,0.0,,
2026-03-10T20:00:33+00:00,0.535,0.535,0.535,0.535,0.0,,
2026-03-10T21:00:43+00:00,0.535,0.535,0.535,0.535,0.0,,
2026-03-10T22:00:32+00:00,0.545,0.545,0.545,0.545,0.0,,
2026-03-10T23:00:32+00:00,0.545,0.545,0.545,0.545,0.0,,
2026-03-11T00:00:45+00:00,0.545,0.545,0.545,0.545,0.0,,
2026-03-11T01:00:33+00:00,0.545,0.545,0.545,0.545,0.0,,
2026-03-11T02:00:33+00:00,0.55,0.55,0.55,0.55,0.0,,
2026-03-11T03:00:44+00:00,0.55,0.55,0.55,0.55,0.0,,
2026-03-11T04:00:32+00:00,0.545,0.545,0.545,0.545,0.0,,
2026-03-11T05:00:32+00:00,0.545,0.545,0.545,0.545,0.0,,
2026-03-11T06:00:44+00:00,0.545,0.545,0.545,0.545,0.0,,
2026-03-11T07:00:33+00:00,0.545,0.545,0.545,0.545,0.0,,
2026-03-11T08:00:33+00:00,0.545,0.545,0.545,0.545,0.0,,
2026-03-11T09:00:40+00:00,0.545,0.545,0.545,0.545,0.0,,
2026-03-11T10:00:39+00:00,0.555,0.555,0.555,0.555,0.0,,
2026-03-11T11:00:34+00:00,0.555,0.555,0.555,0.555,0.0,,
2026-03-11T12:00:56+00:00,0.555,0.555,0.555,0.555,0.0,,
2026-03-11T13:00:32+00:00,0.54,0.54,0.54,0.54,0.0,,
2026-03-11T14:00:33+00:00,0.615,0.615,0.615,0.615,0.0,,
2026-03-11T15:00:57+00:00,0.61,0.61,0.61,0.61,0.0,,
2026-03-11T16:00:34+00:00,0.6,0.6,0.6,0.6,0.0,,
2026-03-11T17:00:53+00:00,0.6,0.6,0.6,0.6,0.0,,
2026-03-11T18:00:42+00:00,0.6,0.6,0.6,0.6,0.0,,
2026-03-11T19:00:34+00:00,0.615,0.615,0.615,0.615,0.0,,
2026-03-11T20:00:36+00:00,0.615,0.615,0.615,0.615,0.0,,
2026-03-11T21:00:47+00:00,0.605,0.605,0.605,0.605,0.0,,
2026-03-11T22:00:35+00:00,0.605,0.605,0.605,0.605,0.0,,
2026-03-11T23:00:32+00:00,0.595,0.595,0.595,0.595,0.0,,
2026-03-12T00:00:47+00:00,0.59,0.59,0.59,0.59,0.0,,
2026-03-12T01:00:32+00:00,0.59,0.59,0.59,0.59,0.0,,
2026-03-12T02:00:32+00:00,0.59,0.59,0.59,0.59,0.0,,
2026-03-12T03:00:45+00:00,0.59,0.59,0.59,0.59,0.0,,
2026-03-12T04:00:33+00:00,0.585,0.585,0.585,0.585,0.0,,
2026-03-12T05:00:36+00:00,0.595,0.595,0.595,0.595,0.0,,
2026-03-12T06:00:45+00:00,0.595,0.595,0.595,0.595,0.0,,
2026-03-12T07:00:34+00:00,0.595,0.595,0.595,0.595,0.0,,
2026-03-12T08:00:35+00:00,0.595,0.595,0.595,0.595,0.0,,
2026-03-12T09:00:41+00:00,0.59,0.59,0.59,0.59,0.0,,
2026-03-12T10:00:59+00:00,0.59,0.59,0.59,0.59,0.0,,
2026-03-12T11:00:32+00:00,0.59,0.59,0.59,0.59,0.0,,
2026-03-12T13:00:49+00:00,0.565,0.565,0.565,0.565,0.0,,
2026-03-12T14:00:36+00:00,0.565,0.565,0.565,0.565,0.0,,
2026-03-12T15:00:47+00:00,0.565,0.565,0.565,0.565,0.0,,
