timestamp,open,high,low,close,volume,best_bid,best_ask
2026-03-04T16:00:31+00:00,0.205,0.205,0.205,0.205,0.0,,
2026-03-04T17:00:47+00:00,0.1775,0.1775,0.1775,0.1775,0.0,,
2026-03-04T18:00:32+00:00,0.1275,0.1275,0.1275,0.1275,0.0,,
2026-03-04T19:00:29+00:00,0.1275,0.1275,0.1275,0.1275,0.0,,
2026-03-04T20:00:35+00:00,0.129,0.129,0.129,0.129,0.0,,
2026-03-04T21:00:34+00:00,0.1275,0.1275,0.1275,0.1275,0.0,,
2026-03-04T22:00:29+00:00,0.1345,0.1345,0.1345,0.1345,0.0,,
2026-03-04T23:00:28+00:00,0.1385,0.1385,0.1385,0.1385,0.0,,
2026-03-05T00:00:36+00:00,0.137,0.137,0.137,0.137,0.0,,
2026-03-05T01:00:33+00:00,0.141,0.141,0.141,0.141,0.0,,
2026-03-05T02:00:29+00:00,0.1095,0.1095,0.1095,0.1095,0.0,,
2026-03-05T03:00:27+00:00,0.115,0.115,0.115,0.115,0.0,,
2026-03-05T04:00:24+00:00,0.119,0.119,0.119,0.119,0.0,,
2026-03-05T05:00:27+00:00,0.1165,0.1165,0.1165,0.1165,0.0,,
2026-03-05T06:00:28+00:00,0.1165,0.1165,0.1165,0.1165,0.0,,
2026-03-05T07:00:25+00:00,0.119,0.119,0.119,0.119,0.0,,
2026-03-05T08:00:30+00:00,0.117,0.117,0.117,0.117,0.0,,
2026-03-05T09:00:27+00:00,0.107,0.107,0.107,0.107,0.0,,
2026-03-05T10:00:43+00:00,0.1105,0.1105,0.1105,0.1105,0.0,,
2026-03-05T11:00:35+00:00,0.1265,0.1265,0.1265,0.1265,0.0,,
2026-03-05T12:00:49+00:00,0.131,0.131,0.131,0.131,0.0,,
2026-03-05T13:00:28+00:00,0.1615,0.1615,0.1615,0.1615,0.0,,
2026-03-05T14:00:27+00:00,0.1885,0.1885,0.1885,0.1885,0.0,,
2026-03-05T15:00:38+00:00,0.135,0.135,0.135,0.135,0.0,,
2026-03-05T16:00:25+00:00,0.1625,0.1625,0.1625,0.1625,0.0,,
2026-03-05T17:00:42+00:00,0.1495,0.1495,0.1495,0.1495,0.0,,
2026-03-05T18:00:32+00:00,0.1385,0.1385,0.1385,0.1385,0.0,,
2026-03-05T19:00:25+00:00,0.1405,0.1405,0.1405,0.1405,0.0,,
2026-03-05T20:00:47+00:00,0.1325,0.1325,0.1325,0.1325,0.0,,
2026-03-05T21:00:28+00:00,0.1575,0.1575,0.1575,0.1575,0.0,,
2026-03-05T22:00:26+00:00,0.1675,0.1675,0.1675,0.1675,0.0,,
2026-03-05T23:00:39+00:00,0.1735,0.1735,0.1735,0.1735,0.0,,
2026-03-06T00:00:35+00:00,0.157,0.157,0.157,0.157,0.0,,
2026-03-06T01:00:31+00:00,0.2325,0.2325,0.2325,0.2325,0.0,,
2026-03-06T02:00:27+00:00,0.1295,0.1295,0.1295,0.1295,0.0,,
2026-03-06T03:00:28+00:00,0.1765,0.1765,0.1765,0.1765,0.0,,
2026-03-06T04:00:27+00:00,0.1715,0.1715,0.1715,0.1715,0.0,,
2026-03-06T05:00:38+00:00,0.161,0.161,0.161,0.161,0.0,,
2026-03-06T06:00:29+00:00,0.1595,0.1595,0.1595,0.1595,0.0,,
2026-03-06T07:00:27+00:00,0.147,0.147,0.147,0.147,0.0,,
2026-03-06T08:00:25+00:00,0.1395,0.1395,0.1395,0.1395,0.0,,
2026-03-06T09:00:27+00:00,0.1585,0.1585,0.1585,0.1585,0.0,,
2026-03-06T10:00:28+00:00,0.15,0.15,0.15,0.15,0.0,,
2026-03-06T11:00:25+00:00,0.1235,0.1235,0.1235,0.1235,0.0,,
2026-03-06T12:00:36+00:00,0.142,0.142,0.142,0.142,0.0,,
2026-03-06T13:00:41+00:00,0.1285,0.1285,0.1285,0.1285,0.0,,
2026-03-06T14:00:29+00:00,0.1275,0.1275,0.1275,0.1275,0.0,,
2026-03-06T15:00:43+00:00,0.1305,0.1305,0.1305,0.1305,0.0,,
2026-03-06T16:00:30+00:00,0.109,0.109,0.109,0.109,0.0,,
2026-03-06T17:00:29+00:00,0.1275,0.1275,0.1275,0.1275,0.0,,
2026-03-06T18:00:30+00:00,0.12,0.12,0.12,0.12,0.0,,
2026-03-06T19:00:28+00:00,0.133,0.133,0.133,0.133,0.0,,
2026-03-06T20:00:26+00:00,0.1365,0.1365,0.1365,0.1365,0.0,,
2026-03-06T21:00:29+00:00,0.1365,0.1365,0.1365,0.1365,0.0,,
2026-03-06T22:00:25+00:00,0.1365,0.1365,0.1365,0.1365,0.0,,
2026-03-06T23:00:26+00:00,0.1365,0.1365,0.1365,0.1365,0.0,,
2026-03-07T00:00:40+00:00,0.1375,0.1375,0.1375,0.1375,0.0,,
2026-03-07T01:00:26+00:00,0.1425,0.1425,0.1425,0.1425,0.0,,
2026-03-07T02:00:25+00:00,0.1425,0.1425,0.1425,0.1425,0.0,,
2026-03-07T03:00:31+00:00,0.141,0.141,0.141,0.141,0.0,,
2026-03-07T04:00:25+00:00,0.1425,0.1425,0.1425,0.1425,0.0,,
2026-03-07T05:00:28+00:00,0.1425,0.1425,0.1425,0.1425,0.0,,
2026-03-07T06:00:35+00:00,0.1425,0.1425,0.1425,0.1425,0.0,,
2026-03-07T07:00:25+00:00,0.1435,0.1435,0.1435,0.1435,0.0,,
2026-03-07T08:00:37+00:00,0.1245,0.1245,0.1245,0.1245,0.0,,
2026-03-07T09:00:33+00:00,0.138,0.138,0.138,0.138,0.0,,
2026-03-07T10:00:26+00:00,0.138,0.138,0.138,0.138,0.0,,
2026-03-07T11:00:29+00:00,0.173,0.173,0.173,0.173,0.0,,
2026-03-07T12:00:38+00:00,0.173,0.173,0.173,0.173,0.0,,
2026-03-07T13:00:27+00:00,0.1785,0.1785,0.1785,0.1785,0.0,,
2026-03-07T14:00:27+00:00,0.1975,0.1975,0.1975,0.1975,0.0,,
2026-03-07T15:00:32+00:00,0.2595,0.2595,0.2595,0.2595,0.0,,
2026-03-07T16:00:30+00:00,0.2505,0.2505,0.2505,0.2505,0.0,,
2026-03-07T17:00:37+00:00,0.267,0.267,0.267,0.267,0.0,,
2026-03-07T18:00:34+00:00,0.2705,0.2705,0.2705,0.2705,0.0,,
2026-03-07T19:00:26+00:00,0.4475,0.4475,0.4475,0.4475,0.0,,
2026-03-07T20:00:26+00:00,0.3025,0.3025,0.3025,0.3025,0.0,,
2026-03-07T21:00:33+00:00,0.173,0.173,0.173,0.173,0.0,,
2026-03-07T22:00:26+00:00,0.2795,0.2795,0.2795,0.2795,0.0,,
2026-03-07T23:00:24+00:00,0.279,0.279,0.279,0.279,0.0,,
2026-03-08T00:00:34+00:00,0.37,0.37,0.37,0.37,0.0,,
2026-03-08T01:00:24+00:00,0.3145,0.3145,0.3145,0.3145,0.0,,
2026-03-08T02:00:25+00:00,0.1815,0.1815,0.1815,0.1815,0.0,,
2026-03-08T03:00:43+00:00,0.1635,0.1635,0.1635,0.1635,0.0,,
2026-03-08T04:00:26+00:00,0.1855,0.1855,0.1855,0.1855,0.0,,
2026-03-08T05:00:24+00:00,0.329,0.329,0.329,0.329,0.0,,
2026-03-08T06:00:32+00:00,0.383,0.383,0.383,0.383,0.0,,
2026-03-08T07:00:29+00:00,0.28,0.28,0.28,0.28,0.0,,
2026-03-08T08:00:24+00:00,0.1615,0.1615,0.1615,0.1615,0.0,,
2026-03-08T09:00:30+00:00,0.137,0.137,0.137,0.137,0.0,,
2026-03-08T10:00:25+00:00,0.135,0.135,0.135,0.135,0.0,,
2026-03-08T11:00:25+00:00,0.1345,0.1345,0.1345,0.1345,0.0,,
2026-03-08T12:00:31+00:00,0.1285,0.1285,0.1285,0.1285,0.0,,
2026-03-08T13:00:23+00:00,0.1285,0.1285,0.1285,0.1285,0.0,,
2026-03-08T14:00:27+00:00,0.1245,0.1245,0.1245,0.1245,0.0,,
2026-03-08T15:00:30+00:00,0.1245,0.1245,0.1245,0.1245,0.0,,
2026-03-08T16:00:23+00:00,0.1245,0.1245,0.1245,0.1245,0.0,,
2026-03-08T17:00:39+00:00,0.1245,0.1245,0.1245,0.1245,0.0,,
2026-03-08T18:00:29+00:00,0.1255,0.1255,0.1255,0.1255,0.0,,
2026-03-08T19:00:23+00:00,0.124,0.124,0.124,0.124,0.0,,
2026-03-08T20:00:24+00:00,0.1245,0.1245,0.1245,0.1245,0.0,,
2026-03-08T21:00:43+00:00,0.1225,0.1225,0.1225,0.1225,0.0,,
2026-03-08T22:00:21+00:00,0.1195,0.1195,0.1195,0.1195,0.0,,
2026-03-08T23:00:22+00:00,0.121,0.121,0.121,0.121,0.0,,
2026-03-09T00:00:29+00:00,0.121,0.121,0.121,0.121,0.0,,
2026-03-09T01:00:24+00:00,0.12,0.12,0.12,0.12,0.0,,
2026-03-09T02:00:22+00:00,0.1185,0.1185,0.1185,0.1185,0.0,,
2026-03-09T03:00:28+00:00,0.119,0.119,0.119,0.119,0.0,,
2026-03-09T04:00:23+00:00,0.1155,0.1155,0.1155,0.1155,0.0,,
2026-03-09T05:00:22+00:00,0.1145,0.1145,0.1145,0.1145,0.0,,
2026-03-09T06:00:31+00:00,0.1205,0.1205,0.1205,0.1205,0.0,,
2026-03-09T07:00:22+00:00,0.124,0.124,0.124,0.124,0.0,,
2026-03-09T08:00:22+00:00,0.1225,0.1225,0.1225,0.1225,0.0,,
2026-03-09T09:00:28+00:00,0.1225,0.1225,0.1225,0.1225,0.0,,
2026-03-09T10:00:23+00:00,0.1245,0.1245,0.1245,0.1245,0.0,,
2026-03-09T11:00:20+00:00,0.125,0.125,0.125,0.125,0.0,,
2026-03-09T12:00:27+00:00,0.125,0.125,0.125,0.125,0.0,,
2026-03-09T13:00:20+00:00,0.1245,0.1245,0.1245,0.1245,0.0,,
2026-03-09T14:00:20+00:00,0.183,0.183,0.183,0.183,0.0,,
2026-03-09T15:00:27+00:00,0.211,0.211,0.211,0.211,0.0,,
2026-03-09T16:00:20+00:00,0.224,0.224,0.224,0.224,0.0,,
2026-03-09T17:00:31+00:00,0.235,0.235,0.235,0.235,0.0,,
2026-03-09T18:00:29+00:00,0.273,0.273,0.273,0.273,0.0,,
2026-03-09T19:00:25+00:00,0.3075,0.3075,0.3075,0.3075,0.0,,
2026-03-09T20:00:24+00:00,0.2505,0.2505,0.2505,0.2505,0.0,,
2026-03-09T21:00:31+00:00,0.254,0.254,0.254,0.254,0.0,,
2026-03-09T22:00:24+00:00,0.2535,0.2535,0.2535,0.2535,0.0,,
2026-03-09T23:00:25+00:00,0.263,0.263,0.263,0.263,0.0,,
2026-03-10T00:00:35+00:00,0.255,0.255,0.255,0.255,0.0,,
2026-03-10T01:00:24+00:00,0.2465,0.2465,0.2465,0.2465,0.0,,
2026-03-10T02:00:24+00:00,0.2615,0.2615,0.2615,0.2615,0.0,,
2026-03-10T03:00:28+00:00,0.2475,0.2475,0.2475,0.2475,0.0,,
2026-03-10T04:00:29+00:00,0.252,0.252,0.252,0.252,0.0,,
2026-03-10T05:00:26+00:00,0.2435,0.2435,0.2435,0.2435,0.0,,
2026-03-10T06:00:30+00:00,0.251,0.251,0.251,0.251,0.0,,
2026-03-10T07:00:27+00:00,0.2465,0.2465,0.2465,0.2465,0.0,,
2026-03-10T08:00:25+00:00,0.249,0.249,0.249,0.249,0.0,,
2026-03-10T09:00:38+00:00,0.2475,0.2475,0.2475,0.2475,0.0,,
2026-03-10T10:00:37+00:00,0.238,0.238,0.238,0.238,0.0,,
2026-03-10T11:00:25+00:00,0.236,0.236,0.236,0.236,0.0,,
2026-03-10T12:00:39+00:00,0.2285,0.2285,0.2285,0.2285,0.0,,
2026-03-10T13:00:30+00:00,0.2235,0.2235,0.2235,0.2235,0.0,,
2026-03-10T14:00:29+00:00,0.222,0.222,0.222,0.222,0.0,,
2026-03-10T15:00:38+00:00,0.2565,0.2565,0.2565,0.2565,0.0,,
2026-03-10T16:00:34+00:00,0.255,0.255,0.255,0.255,0.0,,
2026-03-10T17:00:26+00:00,0.2505,0.2505,0.2505,0.2505,0.0,,
2026-03-10T18:00:36+00:00,0.252,0.252,0.252,0.252,0.0,,
2026-03-10T19:00:29+00:00,0.248,0.248,0.248,0.248,0.0,,
2026-03-10T20:00:30+00:00,0.309,0.309,0.309,0.309,0.0,,
2026-03-10T21:00:36+00:00,0.258,0.258,0.258,0.258,0.0,,
2026-03-10T22:00:28+00:00,0.2515,0.2515,0.2515,0.2515,0.0,,
2026-03-10T23:00:29+00:00,0.1555,0.1555,0.1555,0.1555,0.0,,
2026-03-11T00:00:38+00:00,0.2485,0.2485,0.2485,0.2485,0.0,,
2026-03-11T01:00:29+00:00,0.1665,0.1665,0.1665,0.1665,0.0,,
2026-03-11T02:00:29+00:00,0.176,0.176,0.176,0.176,0.0,,
2026-03-11T03:00:37+00:00,0.278,0.278,0.278,0.278,0.0,,
2026-03-11T04:00:29+00:00,0.3525,0.3525,0.3525,0.3525,0.0,,
2026-03-11T05:00:28+00:00,0.3005,0.3005,0.3005,0.3005,0.0,,
2026-03-11T06:00:37+00:00,0.3225,0.3225,0.3225,0.3225,0.0,,
2026-03-11T07:00:29+00:00,0.282,0.282,0.282,0.282,0.0,,
2026-03-11T08:00:29+00:00,0.2875,0.2875,0.2875,0.2875,0.0,,
2026-03-11T09:00:33+00:00,0.2815,0.2815,0.2815,0.2815,0.0,,
2026-03-11T10:00:33+00:00,0.269,0.269,0.269,0.269,0.0,,
2026-03-11T11:00:31+00:00,0.2595,0.2595,0.2595,0.2595,0.0,,
2026-03-11T12:00:49+00:00,0.231,0.231,0.231,0.231,0.0,,
2026-03-11T13:00:29+00:00,0.2225,0.2225,0.2225,0.2225,0.0,,
2026-03-11T14:00:29+00:00,0.1785,0.1785,0.1785,0.1785,0.0,,
2026-03-11T15:00:47+00:00,0.2405,0.2405,0.2405,0.2405,0.0,,
2026-03-11T16:00:30+00:00,0.2665,0.2665,0.2665,0.2665,0.0,,
2026-03-11T17:00:42+00:00,0.2595,0.2595,0.2595,0.2595,0.0,,
2026-03-11T18:00:35+00:00,0.3185,0.3185,0.3185,0.3185,0.0,,
2026-03-11T19:00:30+00:00,0.294,0.294,0.294,0.294,0.0,,
2026-03-11T20:00:31+00:00,0.299,0.299,0.299,0.299,0.0,,
2026-03-11T21:00:39+00:00,0.282,0.282,0.282,0.282,0.0,,
2026-03-11T22:00:31+00:00,0.293,0.293,0.293,0.293,0.0,,
2026-03-11T23:00:28+00:00,0.242,0.242,0.242,0.242,0.0,,
2026-03-12T00:00:38+00:00,0.2245,0.2245,0.2245,0.2245,0.0,,
2026-03-12T01:00:29+00:00,0.254,0.254,0.254,0.254,0.0,,
2026-03-12T02:00:29+00:00,0.25,0.25,0.25,0.25,0.0,,
2026-03-12T03:00:38+00:00,0.241,0.241,0.241,0.241,0.0,,
2026-03-12T04:00:29+00:00,0.2485,0.2485,0.2485,0.2485,0.0,,
2026-03-12T05:00:31+00:00,0.2785,0.2785,0.2785,0.2785,0.0,,
2026-03-12T06:00:38+00:00,0.283,0.283,0.283,0.283,0.0,,
2026-03-12T07:00:30+00:00,0.268,0.268,0.268,0.268,0.0,,
2026-03-12T08:00:31+00:00,0.2395,0.2395,0.2395,0.2395,0.0,,
2026-03-12T09:00:34+00:00,0.24,0.24,0.24,0.24,0.0,,
2026-03-12T10:00:53+00:00,0.187,0.187,0.187,0.187,0.0,,
2026-03-12T11:00:28+00:00,0.24,0.24,0.24,0.24,0.0,,
2026-03-12T12:00:47+00:00,0.289,0.289,0.289,0.289,0.0,,
2026-03-12T13:00:39+00:00,0.2305,0.2305,0.2305,0.2305,0.0,,
2026-03-12T14:00:33+00:00,0.2625,0.2625,0.2625,0.2625,0.0,,
2026-03-12T15:00:38+00:00,0.364,0.364,0.364,0.364,0.0,,
2026-03-12T16:00:31+00:00,0.2565,0.2565,0.2565,0.2565,0.0,,
2026-03-12T17:00:53+00:00,0.3215,0.3215,0.3215,0.3215,0.0,,
2026-03-12T18:00:42+00:00,0.2505,0.2505,0.2505,0.2505,0.0,,
2026-03-12T19:00:27+00:00,0.278,0.278,0.278,0.278,0.0,,
2026-03-12T20:00:32+00:00,0.3375,0.3375,0.3375,0.3375,0.0,,
2026-03-12T21:00:37+00:00,0.2645,0.2645,0.2645,0.2645,0.0,,
2026-03-12T22:00:30+00:00,0.2325,0.2325,0.2325,0.2325,0.0,,
2026-03-12T23:00:32+00:00,0.312,0.312,0.312,0.312,0.0,,
2026-03-13T00:00:54+00:00,0.269,0.269,0.269,0.269,0.0,,
2026-03-13T01:00:31+00:00,0.2165,0.2165,0.2165,0.2165,0.0,,
2026-03-13T02:00:31+00:00,0.2585,0.2585,0.2585,0.2585,0.0,,
2026-03-13T03:00:36+00:00,0.3065,0.3065,0.3065,0.3065,0.0,,
2026-03-13T04:00:30+00:00,0.3645,0.3645,0.3645,0.3645,0.0,,
2026-03-13T05:00:27+00:00,0.3155,0.3155,0.3155,0.3155,0.0,,
2026-03-13T06:00:37+00:00,0.3645,0.3645,0.3645,0.3645,0.0,,
2026-03-13T07:00:37+00:00,0.357,0.357,0.357,0.357,0.0,,
2026-03-13T08:00:27+00:00,0.324,0.324,0.324,0.324,0.0,,
2026-03-13T09:00:38+00:00,0.321,0.321,0.321,0.321,0.0,,
2026-03-13T10:00:29+00:00,0.3125,0.3125,0.3125,0.3125,0.0,,
2026-03-13T11:00:43+00:00,0.195,0.195,0.195,0.195,0.0,,
2026-03-13T12:00:54+00:00,0.1915,0.1915,0.1915,0.1915,0.0,,
2026-03-13T13:00:38+00:00,0.1945,0.1945,0.1945,0.1945,0.0,,
2026-03-13T14:00:45+00:00,0.2155,0.2155,0.2155,0.2155,0.0,,
2026-03-13T15:00:56+00:00,0.206,0.206,0.206,0.206,0.0,,
2026-03-13T16:00:47+00:00,0.2015,0.2015,0.2015,0.2015,0.0,,
2026-03-13T17:00:35+00:00,0.21,0.21,0.21,0.21,0.0,,
2026-03-13T18:00:53+00:00,0.164,0.164,0.164,0.164,0.0,,
2026-03-13T19:00:47+00:00,0.1585,0.1585,0.1585,0.1585,0.0,,
2026-03-13T20:00:35+00:00,0.1335,0.1335,0.1335,0.1335,0.0,,
2026-03-13T21:00:59+00:00,0.1275,0.1275,0.1275,0.1275,0.0,,
2026-03-13T22:00:44+00:00,0.128,0.128,0.128,0.128,0.0,,
2026-03-13T23:00:32+00:00,0.1315,0.1315,0.1315,0.1315,0.0,,
2026-03-14T00:00:54+00:00,0.132,0.132,0.132,0.132,0.0,,
2026-03-14T01:00:34+00:00,0.1445,0.1445,0.1445,0.1445,0.0,,
2026-03-14T02:00:33+00:00,0.145,0.145,0.145,0.145,0.0,,
2026-03-14T03:00:54+00:00,0.1595,0.1595,0.1595,0.1595,0.0,,
2026-03-14T04:00:33+00:00,0.1415,0.1415,0.1415,0.1415,0.0,,
2026-03-14T05:00:33+00:00,0.143,0.143,0.143,0.143,0.0,,
2026-03-14T06:00:53+00:00,0.149,0.149,0.149,0.149,0.0,,
2026-03-14T07:00:33+00:00,0.132,0.132,0.132,0.132,0.0,,
