timestamp,open,high,low,close,volume,best_bid,best_ask,token_id,condition_id,outcome,question,market_slug,market_family,spread,spread_bps,last_price,liquidity,closed,archived,endDate,createdAt
2026-04-20T07:05:03.804668+00:00,0.425,0.44,0.41,0.425,699154.4080680013,0.41,0.44,53831553061883006530739877284105938919721408776239639687877978808906551086026,0x1fad72fae204143ff1c3035e99e7c0f65ea8d5cd9bd1070987bd1a3316f772be,No,New Rihanna Album before GTA VI?,new-rhianna-album-before-gta-vi-926,,0.030000000000000027,705.8823529411771,0.56,35050.9731,False,False,2026-07-31T12:00:00Z,2025-05-02T15:04:43.762151Z
2026-04-20T07:05:19.522810+00:00,0.425,0.44,0.41,0.425,699154.4080680013,0.41,0.44,53831553061883006530739877284105938919721408776239639687877978808906551086026,0x1fad72fae204143ff1c3035e99e7c0f65ea8d5cd9bd1070987bd1a3316f772be,No,New Rihanna Album before GTA VI?,new-rhianna-album-before-gta-vi-926,,0.030000000000000027,705.8823529411771,0.56,35050.9731,False,False,2026-07-31T12:00:00Z,2025-05-02T15:04:43.762151Z
2026-04-20T07:05:35.222153+00:00,0.425,0.44,0.41,0.425,699154.4080680013,0.41,0.44,53831553061883006530739877284105938919721408776239639687877978808906551086026,0x1fad72fae204143ff1c3035e99e7c0f65ea8d5cd9bd1070987bd1a3316f772be,No,New Rihanna Album before GTA VI?,new-rhianna-album-before-gta-vi-926,,0.030000000000000027,705.8823529411771,0.56,35050.9731,False,False,2026-07-31T12:00:00Z,2025-05-02T15:04:43.762151Z
2026-04-20T07:05:50.814894+00:00,0.425,0.44,0.41,0.425,699154.4080680013,0.41,0.44,53831553061883006530739877284105938919721408776239639687877978808906551086026,0x1fad72fae204143ff1c3035e99e7c0f65ea8d5cd9bd1070987bd1a3316f772be,No,New Rihanna Album before GTA VI?,new-rhianna-album-before-gta-vi-926,,0.030000000000000027,705.8823529411771,0.56,35050.9731,False,False,2026-07-31T12:00:00Z,2025-05-02T15:04:43.762151Z
2026-04-20T07:06:06.517769+00:00,0.425,0.44,0.41,0.425,699154.4080680013,0.41,0.44,53831553061883006530739877284105938919721408776239639687877978808906551086026,0x1fad72fae204143ff1c3035e99e7c0f65ea8d5cd9bd1070987bd1a3316f772be,No,New Rihanna Album before GTA VI?,new-rhianna-album-before-gta-vi-926,,0.030000000000000027,705.8823529411771,0.56,35050.9731,False,False,2026-07-31T12:00:00Z,2025-05-02T15:04:43.762151Z
2026-04-20T07:06:22.062590+00:00,0.425,0.44,0.41,0.425,699154.4080680013,0.41,0.44,53831553061883006530739877284105938919721408776239639687877978808906551086026,0x1fad72fae204143ff1c3035e99e7c0f65ea8d5cd9bd1070987bd1a3316f772be,No,New Rihanna Album before GTA VI?,new-rhianna-album-before-gta-vi-926,,0.030000000000000027,705.8823529411771,0.56,35050.9731,False,False,2026-07-31T12:00:00Z,2025-05-02T15:04:43.762151Z
2026-04-20T07:06:37.690101+00:00,0.425,0.44,0.41,0.425,699154.4080680013,0.41,0.44,53831553061883006530739877284105938919721408776239639687877978808906551086026,0x1fad72fae204143ff1c3035e99e7c0f65ea8d5cd9bd1070987bd1a3316f772be,No,New Rihanna Album before GTA VI?,new-rhianna-album-before-gta-vi-926,,0.030000000000000027,705.8823529411771,0.56,35050.9731,False,False,2026-07-31T12:00:00Z,2025-05-02T15:04:43.762151Z
2026-04-20T07:06:53.302950+00:00,0.425,0.44,0.41,0.425,699154.4080680013,0.41,0.44,53831553061883006530739877284105938919721408776239639687877978808906551086026,0x1fad72fae204143ff1c3035e99e7c0f65ea8d5cd9bd1070987bd1a3316f772be,No,New Rihanna Album before GTA VI?,new-rhianna-album-before-gta-vi-926,,0.030000000000000027,705.8823529411771,0.56,35050.9731,False,False,2026-07-31T12:00:00Z,2025-05-02T15:04:43.762151Z
2026-04-20T07:07:09.266212+00:00,0.425,0.44,0.41,0.425,699154.4080680013,0.41,0.44,53831553061883006530739877284105938919721408776239639687877978808906551086026,0x1fad72fae204143ff1c3035e99e7c0f65ea8d5cd9bd1070987bd1a3316f772be,No,New Rihanna Album before GTA VI?,new-rhianna-album-before-gta-vi-926,,0.030000000000000027,705.8823529411771,0.56,34966.7346,False,False,2026-07-31T12:00:00Z,2025-05-02T15:04:43.762151Z
2026-04-20T07:07:24.819076+00:00,0.425,0.44,0.41,0.425,699154.4080680013,0.41,0.44,53831553061883006530739877284105938919721408776239639687877978808906551086026,0x1fad72fae204143ff1c3035e99e7c0f65ea8d5cd9bd1070987bd1a3316f772be,No,New Rihanna Album before GTA VI?,new-rhianna-album-before-gta-vi-926,,0.030000000000000027,705.8823529411771,0.56,34966.7346,False,False,2026-07-31T12:00:00Z,2025-05-02T15:04:43.762151Z
2026-04-20T07:07:40.387384+00:00,0.425,0.44,0.41,0.425,699154.4080680013,0.41,0.44,53831553061883006530739877284105938919721408776239639687877978808906551086026,0x1fad72fae204143ff1c3035e99e7c0f65ea8d5cd9bd1070987bd1a3316f772be,No,New Rihanna Album before GTA VI?,new-rhianna-album-before-gta-vi-926,,0.030000000000000027,705.8823529411771,0.56,34966.7346,False,False,2026-07-31T12:00:00Z,2025-05-02T15:04:43.762151Z
2026-04-20T07:07:55.919953+00:00,0.425,0.44,0.41,0.425,699154.4080680013,0.41,0.44,53831553061883006530739877284105938919721408776239639687877978808906551086026,0x1fad72fae204143ff1c3035e99e7c0f65ea8d5cd9bd1070987bd1a3316f772be,No,New Rihanna Album before GTA VI?,new-rhianna-album-before-gta-vi-926,,0.030000000000000027,705.8823529411771,0.56,34966.7346,False,False,2026-07-31T12:00:00Z,2025-05-02T15:04:43.762151Z
2026-04-20T07:08:11.595197+00:00,0.425,0.44,0.41,0.425,699154.4080680013,0.41,0.44,53831553061883006530739877284105938919721408776239639687877978808906551086026,0x1fad72fae204143ff1c3035e99e7c0f65ea8d5cd9bd1070987bd1a3316f772be,No,New Rihanna Album before GTA VI?,new-rhianna-album-before-gta-vi-926,,0.030000000000000027,705.8823529411771,0.56,34966.7346,False,False,2026-07-31T12:00:00Z,2025-05-02T15:04:43.762151Z
2026-04-20T07:08:27.290142+00:00,0.425,0.44,0.41,0.425,699154.4080680013,0.41,0.44,53831553061883006530739877284105938919721408776239639687877978808906551086026,0x1fad72fae204143ff1c3035e99e7c0f65ea8d5cd9bd1070987bd1a3316f772be,No,New Rihanna Album before GTA VI?,new-rhianna-album-before-gta-vi-926,,0.030000000000000027,705.8823529411771,0.56,34966.7346,False,False,2026-07-31T12:00:00Z,2025-05-02T15:04:43.762151Z
2026-04-20T07:08:42.943850+00:00,0.425,0.44,0.41,0.425,699154.4080680013,0.41,0.44,53831553061883006530739877284105938919721408776239639687877978808906551086026,0x1fad72fae204143ff1c3035e99e7c0f65ea8d5cd9bd1070987bd1a3316f772be,No,New Rihanna Album before GTA VI?,new-rhianna-album-before-gta-vi-926,,0.030000000000000027,705.8823529411771,0.56,34966.7346,False,False,2026-07-31T12:00:00Z,2025-05-02T15:04:43.762151Z
2026-04-20T07:08:58.690289+00:00,0.425,0.44,0.41,0.425,699154.4080680013,0.41,0.44,53831553061883006530739877284105938919721408776239639687877978808906551086026,0x1fad72fae204143ff1c3035e99e7c0f65ea8d5cd9bd1070987bd1a3316f772be,No,New Rihanna Album before GTA VI?,new-rhianna-album-before-gta-vi-926,,0.030000000000000027,705.8823529411771,0.56,34966.7346,False,False,2026-07-31T12:00:00Z,2025-05-02T15:04:43.762151Z
2026-04-20T07:09:14.373985+00:00,0.425,0.44,0.41,0.425,699154.4080680013,0.41,0.44,53831553061883006530739877284105938919721408776239639687877978808906551086026,0x1fad72fae204143ff1c3035e99e7c0f65ea8d5cd9bd1070987bd1a3316f772be,No,New Rihanna Album before GTA VI?,new-rhianna-album-before-gta-vi-926,,0.030000000000000027,705.8823529411771,0.56,34966.7346,False,False,2026-07-31T12:00:00Z,2025-05-02T15:04:43.762151Z
2026-04-20T07:09:30.007151+00:00,0.425,0.44,0.41,0.425,699154.4080680013,0.41,0.44,53831553061883006530739877284105938919721408776239639687877978808906551086026,0x1fad72fae204143ff1c3035e99e7c0f65ea8d5cd9bd1070987bd1a3316f772be,No,New Rihanna Album before GTA VI?,new-rhianna-album-before-gta-vi-926,,0.030000000000000027,705.8823529411771,0.56,34966.7346,False,False,2026-07-31T12:00:00Z,2025-05-02T15:04:43.762151Z
2026-04-20T07:09:45.570484+00:00,0.425,0.44,0.41,0.425,699154.4080680013,0.41,0.44,53831553061883006530739877284105938919721408776239639687877978808906551086026,0x1fad72fae204143ff1c3035e99e7c0f65ea8d5cd9bd1070987bd1a3316f772be,No,New Rihanna Album before GTA VI?,new-rhianna-album-before-gta-vi-926,,0.030000000000000027,705.8823529411771,0.56,34966.7346,False,False,2026-07-31T12:00:00Z,2025-05-02T15:04:43.762151Z
2026-04-20T07:10:01.193062+00:00,0.425,0.44,0.41,0.425,699154.4080680013,0.41,0.44,53831553061883006530739877284105938919721408776239639687877978808906551086026,0x1fad72fae204143ff1c3035e99e7c0f65ea8d5cd9bd1070987bd1a3316f772be,No,New Rihanna Album before GTA VI?,new-rhianna-album-before-gta-vi-926,,0.030000000000000027,705.8823529411771,0.56,34966.7346,False,False,2026-07-31T12:00:00Z,2025-05-02T15:04:43.762151Z
